station_id,name,full_name,status,elevation,lat,lon,location,timezone,start_date,Id,HICLIMATEDIVISION,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CD_Hawaiʻi Mauka,CD_Hilo,CD_Kaʻu,CD_Kona,CD_Koʻolau,CD_Leeward Kauaʻi,CD_Leeward Kohala,CD_Leeward Maui Nui,CD_Waianae,CD_Windward Kauaʻi,CD_Windward Kohala,CD_Windward Maui Nui
144,Kahikinui,Kahikinui,active,713,20.633945,-156.273889,hawaii,Pacific/Honolulu,2023-02-09T20:55:00.000Z,5,Leeward Maui Nui,0.0384467512495194,0.0074432910419069,0.0222068435217224,-0.0935640138408304,0.000553633217993,0.0482276047673971,0.3188927335640138,-0.0138408304498269,-0.075355632449058,-0.0669896193771626,-0.0629911572472126,0.1137408688965782,-0.0669896193771626,0.0415840061514801,-0.0177777777777777,0.1301653210303729,-0.1301653210303729,0.186082276047674,-0.1190926566705113,0.0935640138408304,0.1476970396001538,0.0888273740868896,-0.0797231833910034,0.0629911572472126,-0.1417301038062283,0.0199307958477508,0.0842137639369473,0.16,-0.2364628988850442,-0.0061514801999231,-0.0325413302575932,-0.0297731641676278,-0.0888273740868896,0.17279507881584,-0.1998615916955017,0.0297731641676278,0.0629911572472126,-0.1034063821607074,-0.2844444444444444,0.1245674740484429,0.1537870049980776,-0.3936947327950788,-0.0271280276816609,-0.0022145328719723,-0.0030142252979623,0.0177777777777777,-0.0297731641676278,-0.0711111111111111,-0.1245674740484429,-0.1034063821607074,0.0888273740868896,-0.0482276047673971,-0.0384467512495194,0.059115724721261,0.0384467512495194,-0.0935640138408304,0.0935640138408304,0.1358861976163014,-0.3014225297962323,-0.16,-0.0797231833910034,-0.0325413302575932,-0.0888273740868896,-0.16,0,0,0,0,0,0,0,1,0,0,0,0
151,Park HQ,Haleakalā Park Headquarters,active,2114,20.759806,-156.248167,hawaii,Pacific/Honolulu,2022-04-16T10:05:00.000Z,6,Windward Maui Nui,0.1085121107266436,-0.0138408304498269,-0.0120569011918492,0.0517339484813533,-0.0984236831987697,-0.1998615916955017,0.0177777777777777,-0.1245674740484429,0.1793771626297577,-0.0553633217993079,0.2214532871972318,-0.0629911572472126,-0.1537870049980776,-0.1034063821607074,0.0271280276816609,0.0669896193771626,-0.1085121107266436,0.1929104190695886,-0.1137408688965782,-0.1476970396001538,-0.1358861976163014,0.0797231833910034,0.0842137639369473,-0.0199307958477508,-0.1793771626297577,0.1301653210303729,-0.0482276047673971,0.0482276047673971,0.0984236831987697,0.075355632449058,0.0415840061514801,0.1085121107266436,0.0138408304498269,0.1245674740484429,0.0984236831987697,-0.1190926566705113,0.1537870049980776,-0.0138408304498269,-0.1190926566705113,0.1358861976163014,0.1793771626297577,-0.1793771626297577,-0.059115724721261,-0.059115724721261,-0.0177777777777777,-0.1537870049980776,-0.1417301038062283,0.1085121107266436,-0.0088581314878892,-0.0482276047673971,0.0415840061514801,-0.0629911572472126,0.0935640138408304,0.2679584775086506,0.0222068435217224,-0.186082276047674,0.2141330257593233,-0.1137408688965782,-0.2069357939254133,-0.3742560553633218,-0.0199307958477508,0.0297731641676278,0.0415840061514801,0.0074432910419069,0,0,0,0,0,0,0,0,0,0,0,1
152,Nene Nest,Nēnē Nest,active,2593,20.738194,-156.245833,hawaii,Pacific/Honolulu,2022-09-19T03:10:00.000Z,6,Windward Maui Nui,0.0797231833910034,-0.0669896193771626,0.0246059207996924,0.0049826989619377,-0.2141330257593233,-0.1998615916955017,0.0448442906574394,-0.1417301038062283,0.2364628988850442,-0.0553633217993079,0.2069357939254133,-0.1476970396001538,-0.17279507881584,-0.0553633217993079,0.0842137639369473,0.0553633217993079,-0.0984236831987697,0.1663360246059207,-0.1301653210303729,-0.2214532871972318,-0.0074432910419069,0.1190926566705113,0.0984236831987697,-0.0061514801999231,-0.2364628988850442,-0.0177777777777777,-0.1358861976163014,0.0039369473279507,0.1301653210303729,0.17279507881584,0.0842137639369473,0.0629911572472126,-0.0049826989619377,0.0030142252979623,0.0222068435217224,-0.1301653210303729,0.16,0.0935640138408304,-0.1245674740484429,0.1358861976163014,0.075355632449058,-0.1085121107266436,-0.1358861976163014,-0.1417301038062283,-0.0138408304498269,-0.1417301038062283,-0.0669896193771626,0.1476970396001538,0.0049826989619377,-0.1476970396001538,0.0935640138408304,0.059115724721261,0.1085121107266436,0.2519646289888504,0.1034063821607074,-0.1301653210303729,0.1417301038062283,-0.1085121107266436,-0.1663360246059207,-0.2599000384467512,0.0553633217993079,0.0177777777777777,0.0384467512495194,-0.0482276047673971,0,0,0,0,0,0,0,0,0,0,0,1
153,Summit,Haleakalā Summit,active,2984,20.710361,-156.25675,hawaii,Pacific/Honolulu,2022-04-16T10:05:00.000Z,5,Leeward Maui Nui,0.059115724721261,0.01039600153787,-0.1245674740484429,-0.0074432910419069,-0.2214532871972318,-0.0157477893118031,-0.0088581314878892,-0.1998615916955017,0.1417301038062283,-0.0797231833910034,0.3368550557477893,0.0888273740868896,-0.186082276047674,-0.0297731641676278,0.0177777777777777,0.0797231833910034,0.0415840061514801,0.1034063821607074,-0.1190926566705113,-0.1358861976163014,0.0415840061514801,-0.0797231833910034,0.1245674740484429,0.0448442906574394,-0.186082276047674,-0.0842137639369473,-0.2288965782391388,-0.059115724721261,0.1476970396001538,0.1537870049980776,0.0325413302575932,0.2214532871972318,0.075355632449058,-0.1537870049980776,0.0015378700499807,-0.035432525951557,0.0553633217993079,-0.0325413302575932,-0.0553633217993079,0.1190926566705113,-0.0448442906574394,-0.1476970396001538,-0.0842137639369473,-0.1137408688965782,0.0797231833910034,-0.1998615916955017,-0.0984236831987697,0.186082276047674,-0.0553633217993079,-0.0384467512495194,0.0797231833910034,0.0325413302575932,0.1476970396001538,0.2214532871972318,0.1663360246059207,-0.035432525951557,0.1301653210303729,-0.0984236831987697,-0.1793771626297577,-0.2519646289888504,0.0074432910419069,0.0984236831987697,-0.0935640138408304,-0.0384467512495194,0,0,0,0,0,0,0,1,0,0,0,0
154,Waikamoi,Waikamoi,active,1935,20.773636,-156.222311,hawaii,Pacific/Honolulu,2023-02-03T22:20:00.000Z,6,Windward Maui Nui,0.2214532871972318,0.075355632449058,-0.0271280276816609,-0.0669896193771626,-0.0888273740868896,-0.0482276047673971,0.0246059207996924,-0.1085121107266436,0.17279507881584,-0.0297731641676278,0.16,0.1245674740484429,-0.1085121107266436,-0.035432525951557,0.0015378700499807,0.0935640138408304,-0.1929104190695886,0.0138408304498269,-0.0517339484813533,0.0325413302575932,-0.0935640138408304,-0.0030142252979623,0.1476970396001538,-0.0842137639369473,-0.2288965782391388,0.0138408304498269,-0.075355632449058,0.0061514801999231,-0.0138408304498269,0.1537870049980776,-0.0797231833910034,0.2069357939254133,0.0120569011918492,0.17279507881584,-0.035432525951557,-0.0297731641676278,0.1417301038062283,-0.1358861976163014,-0.2214532871972318,-0.0074432910419069,0.1417301038062283,-0.1998615916955017,-0.0842137639369473,-0.0074432910419069,-0.0711111111111111,-0.0415840061514801,-0.1301653210303729,-0.0448442906574394,0.1085121107266436,-0.0246059207996924,-0.0199307958477508,-0.2364628988850442,0.0415840061514801,0.1663360246059207,-0.0415840061514801,-0.3188927335640138,0.16,-0.0325413302575932,-0.1537870049980776,-0.3647212610534409,-0.0199307958477508,-6.151480199923106e-05,-0.0015378700499807,-0.1034063821607074,0,0,0,0,0,0,0,0,0,0,0,1
155,EMI Base Yard,East Maui Irrigation Company Base Yard,active,210,20.890997,-156.212316,hawaii,Pacific/Honolulu,2024-04-02T22:55:00.000Z,6,Windward Maui Nui,0.1537870049980776,0.0157477893118031,0.0222068435217224,-0.1417301038062283,-0.059115724721261,0.0271280276816609,0.1929104190695886,0.1034063821607074,0.0797231833910034,-0.17279507881584,-0.0297731641676278,0.1034063821607074,-0.1929104190695886,0.0074432910419069,-0.0297731641676278,0.0271280276816609,0.0199307958477508,-0.1417301038062283,-0.0384467512495194,0.1793771626297577,-0.0177777777777777,0.0297731641676278,0.075355632449058,-0.1245674740484429,-0.2069357939254133,0.0888273740868896,0.0246059207996924,-0.0246059207996924,-0.0297731641676278,0.1137408688965782,0.0049826989619377,0.1190926566705113,-0.0015378700499807,0.17279507881584,0.1245674740484429,0.035432525951557,0.1301653210303729,-0.0088581314878892,-0.2069357939254133,-0.17279507881584,0.1998615916955017,-0.292871972318339,0.1034063821607074,0.0669896193771626,-0.0177777777777777,0.0669896193771626,-0.1358861976163014,0.0009842368319876,0.0711111111111111,0.059115724721261,-0.1190926566705113,-0.1301653210303729,-0.1476970396001538,0.1998615916955017,0.1190926566705113,-0.292871972318339,0.0711111111111111,-0.0888273740868896,-0.1301653210303729,0.0482276047673971,0.2441522491349481,-0.2599000384467512,-0.0157477893118031,-0.035432525951557,0,0,0,0,0,0,0,0,0,0,0,1
161,Pohaku Palaha,Pōhaku Pālaha,active,2460,20.730574,-156.141316,hawaii,Pacific/Honolulu,2024-01-19T01:50:00.000Z,6,Windward Maui Nui,0.1034063821607074,0.035432525951557,-0.0157477893118031,-0.0271280276816609,-0.1476970396001538,-0.1793771626297577,0.0711111111111111,-0.17279507881584,0.2069357939254133,-0.059115724721261,0.1793771626297577,0.0517339484813533,-0.1663360246059207,-0.0384467512495194,-0.1137408688965782,0.0222068435217224,-0.2844444444444444,0.2441522491349481,-0.1137408688965782,-0.1034063821607074,0.0246059207996924,0.1137408688965782,0.1137408688965782,-0.0297731641676278,-0.1793771626297577,0.0120569011918492,-0.1663360246059207,-0.0120569011918492,0.0842137639369473,0.1245674740484429,0.0669896193771626,0.1245674740484429,-0.075355632449058,0.0984236831987697,-0.0842137639369473,-0.0797231833910034,0.035432525951557,-0.0177777777777777,-0.0629911572472126,0.035432525951557,0.0888273740868896,-0.2214532871972318,-0.1085121107266436,-0.1190926566705113,-0.1085121107266436,-0.0797231833910034,-0.1034063821607074,0.1137408688965782,-0.0482276047673971,-0.1085121107266436,0.1793771626297577,-0.0297731641676278,0.1190926566705113,0.1537870049980776,-0.0842137639369473,-0.2844444444444444,0.0669896193771626,-0.0482276047673971,-0.0984236831987697,-0.3188927335640138,0.0074432910419069,0.0482276047673971,0.01039600153787,-0.1417301038062283,0,0,0,0,0,0,0,0,0,0,0,1
166,Kipahulu VC,Kīpahulu Visitors Center,active,29,20.661092,-156.044767,hawaii,Pacific/Honolulu,2024-05-21T23:55:00.000Z,6,Windward Maui Nui,0.0553633217993079,-0.075355632449058,0.059115724721261,-0.1793771626297577,-0.1137408688965782,0.1137408688965782,0.186082276047674,0.1190926566705113,0.0015378700499807,-0.1137408688965782,-0.035432525951557,0.1417301038062283,-0.1034063821607074,-0.0246059207996924,0.1085121107266436,-0.0039369473279507,-0.0482276047673971,-0.0157477893118031,-0.1085121107266436,0.2141330257593233,0.01039600153787,0.1034063821607074,-0.0553633217993079,-0.035432525951557,-0.1537870049980776,0.0049826989619377,0.0415840061514801,0.1034063821607074,-0.0984236831987697,0.0797231833910034,-0.0246059207996924,0.0297731641676278,-0.0842137639369473,0.1417301038062283,-0.0553633217993079,0.1034063821607074,0.2441522491349481,-0.1137408688965782,-0.2364628988850442,0.0984236831987697,0.3014225297962323,-0.2519646289888504,0.0482276047673971,0.0711111111111111,-0.0271280276816609,0.0888273740868896,0.1085121107266436,-0.1929104190695886,0.0711111111111111,0.075355632449058,-0.0797231833910034,-0.0222068435217224,-0.0553633217993079,0.0157477893118031,0.1137408688965782,-0.186082276047674,-0.01039600153787,-0.0415840061514801,-0.292871972318339,0.0222068435217224,0.17279507881584,-0.2761399461745483,0.0553633217993079,-0.1793771626297577,0,0,0,0,0,0,0,0,0,0,0,1
201,Nahuku,Nāhuku,active,1202,19.415215,-155.238394,hawaii,Pacific/Honolulu,2023-11-01T02:20:00.000Z,12,Hilo,0.2679584775086506,-0.0157477893118031,-0.1417301038062283,-0.0415840061514801,-0.0049826989619377,-0.1301653210303729,-0.0049826989619377,-0.0517339484813533,0.186082276047674,0.0553633217993079,0.16,0.1245674740484429,-0.1417301038062283,0.0199307958477508,-0.0482276047673971,0.0517339484813533,-0.2214532871972318,0.01039600153787,0.0297731641676278,-0.0629911572472126,-0.0711111111111111,0.000553633217993,0.1358861976163014,-0.0797231833910034,-0.1998615916955017,0.0935640138408304,-0.1137408688965782,0.0711111111111111,0.0246059207996924,0.1358861976163014,0.0022145328719723,0.1301653210303729,-0.0888273740868896,0.1137408688965782,0.0022145328719723,-0.0888273740868896,0.0384467512495194,-0.1358861976163014,-0.0325413302575932,0.0935640138408304,0.1245674740484429,-0.2214532871972318,-0.0015378700499807,0.0049826989619377,-0.16,-0.1793771626297577,-0.2679584775086506,-0.0177777777777777,0.0888273740868896,-0.0935640138408304,-0.01039600153787,-0.1793771626297577,0.1245674740484429,0.1998615916955017,-0.0553633217993079,-0.292871972318339,0.1537870049980776,0.0517339484813533,-0.1998615916955017,-0.2761399461745483,-0.0199307958477508,-0.0039369473279507,-0.0271280276816609,-0.0271280276816609,0,1,0,0,0,0,0,0,0,0,0,0
202,Keaau,Keaʻau,active,182,19.6061748,-155.0515231,hawaii,Pacific/Honolulu,2024-02-07T00:30:00.000Z,12,Hilo,0.0222068435217224,-0.1301653210303729,0.1190926566705113,-0.0199307958477508,-0.0984236831987697,-0.01039600153787,0.2441522491349481,0.0384467512495194,0.0842137639369473,-0.1137408688965782,0.0415840061514801,0.0517339484813533,-0.1793771626297577,-0.0049826989619377,0.0384467512495194,0.1034063821607074,-0.1537870049980776,0.075355632449058,-0.0120569011918492,0.0157477893118031,0.0246059207996924,0.0984236831987697,-0.0629911572472126,-0.0415840061514801,-0.2214532871972318,0.0517339484813533,0.0935640138408304,0.0482276047673971,-0.1358861976163014,0.0384467512495194,-0.0246059207996924,0.0009842368319876,-0.1358861976163014,0.2069357939254133,-0.0448442906574394,0.186082276047674,0.1476970396001538,-0.1085121107266436,-0.292871972318339,-0.0088581314878892,0.3553094963475586,-0.3278123798539023,-0.0325413302575932,0.0517339484813533,-0.0448442906574394,0.0246059207996924,0.0384467512495194,-0.0797231833910034,0.0669896193771626,0.0842137639369473,-0.0517339484813533,0.01039600153787,-0.1998615916955017,0.0797231833910034,0.1034063821607074,-0.2214532871972318,0.0246059207996924,0.0022145328719723,-0.186082276047674,-0.0797231833910034,0.1190926566705113,-0.2214532871972318,0.0669896193771626,-0.0984236831987697,0,1,0,0,0,0,0,0,0,0,0,0
204,Pahoa,Pāhoa,active,175,19.501169,-154.943731,hawaii,Pacific/Honolulu,2024-03-27T20:35:00.000Z,12,Hilo,-0.0120569011918492,-0.0246059207996924,0.0935640138408304,-0.1245674740484429,-0.0888273740868896,0.1137408688965782,0.2141330257593233,0.0629911572472126,0.0297731641676278,-0.059115724721261,0.0157477893118031,0.0888273740868896,-0.0984236831987697,0.0138408304498269,0.035432525951557,0.1245674740484429,-0.0842137639369473,-0.01039600153787,-0.0984236831987697,0.0384467512495194,-0.0482276047673971,0.0842137639369473,-0.0984236831987697,-0.0325413302575932,-0.2288965782391388,0.075355632449058,0.0984236831987697,0.0384467512495194,-0.1417301038062283,0.0711111111111111,-0.0669896193771626,0.0935640138408304,-0.0711111111111111,0.186082276047674,0.0246059207996924,0.1476970396001538,0.1537870049980776,-0.0984236831987697,-0.3460207612456747,-0.035432525951557,0.3460207612456747,-0.3014225297962323,0.0199307958477508,0.1190926566705113,-0.0271280276816609,0.059115724721261,0.0009842368319876,-0.1476970396001538,0.0448442906574394,0.075355632449058,-0.1190926566705113,-0.0448442906574394,-0.0888273740868896,0.0669896193771626,0.1085121107266436,-0.17279507881584,0.0415840061514801,-0.0199307958477508,-0.2141330257593233,-0.1537870049980776,0.1034063821607074,-0.2364628988850442,0.1085121107266436,-0.1537870049980776,0,1,0,0,0,0,0,0,0,0,0,0
211,Kanakaleonui,Kanakaleonui,active,2352,19.845036,-155.362586,hawaii,Pacific/Honolulu,2023-10-09T22:35:00.000Z,12,Hilo,0.1476970396001538,-0.16,-0.0325413302575932,0.0797231833910034,-0.0842137639369473,-0.1034063821607074,0.0271280276816609,-0.1929104190695886,0.16,-0.1034063821607074,0.2679584775086506,-0.0669896193771626,-0.2441522491349481,-0.0797231833910034,0.0711111111111111,-0.0482276047673971,-0.1793771626297577,0.0888273740868896,-0.0669896193771626,-0.1085121107266436,0.059115724721261,0.1476970396001538,-0.0325413302575932,-0.0517339484813533,-0.2599000384467512,-0.1417301038062283,0.0629911572472126,-0.0246059207996924,-0.0325413302575932,0.1417301038062283,0.0888273740868896,0.0120569011918492,-0.1417301038062283,-0.0711111111111111,-0.059115724721261,-0.0246059207996924,0.1301653210303729,-0.1137408688965782,-0.0415840061514801,0.1998615916955017,-0.035432525951557,-0.1190926566705113,-0.1190926566705113,-0.1417301038062283,-0.1085121107266436,-0.1085121107266436,0.0888273740868896,-0.0629911572472126,-0.1793771626297577,-0.2141330257593233,0.0984236831987697,-0.0157477893118031,-0.0088581314878892,0.1663360246059207,0.0297731641676278,-0.1476970396001538,0.0415840061514801,-0.0842137639369473,-0.17279507881584,-0.3100961168781238,0.1537870049980776,0.0629911572472126,-0.0088581314878892,-0.0984236831987697,0,1,0,0,0,0,0,0,0,0,0,0
212,Kulaimano,Kulaʻimano,active,260,19.834341,-155.122435,hawaii,Pacific/Honolulu,2023-10-06T00:40:00.000Z,12,Hilo,0.0553633217993079,0.0246059207996924,0.0984236831987697,-0.0482276047673971,-0.0177777777777777,0.0553633217993079,0.3014225297962323,-0.0049826989619377,0.075355632449058,-0.0297731641676278,-0.0177777777777777,0.2364628988850442,-0.1137408688965782,0.0120569011918492,0.1476970396001538,0.0842137639369473,-0.0482276047673971,0.0797231833910034,-0.16,0.1085121107266436,0.0842137639369473,0.1137408688965782,-0.0138408304498269,-0.0061514801999231,-0.17279507881584,0.035432525951557,0.1190926566705113,0.0984236831987697,-0.0629911572472126,0.0888273740868896,-0.0553633217993079,-0.0384467512495194,-0.0030142252979623,0.0888273740868896,-0.0199307958477508,0.1085121107266436,0.17279507881584,-0.1034063821607074,-0.1929104190695886,0.0629911572472126,0.3014225297962323,-0.3014225297962323,0.0074432910419069,0.0984236831987697,-0.0297731641676278,0.0553633217993079,0.1034063821607074,-0.0842137639369473,0.0888273740868896,0.0325413302575932,-0.0517339484813533,-0.0325413302575932,-0.075355632449058,0.0177777777777777,0.2214532871972318,-0.2288965782391388,0.0074432910419069,-0.0222068435217224,-0.3100961168781238,-0.2214532871972318,0.0482276047673971,-0.2141330257593233,0.0797231833910034,-0.1085121107266436,0,1,0,0,0,0,0,0,0,0,0,0
213,Piihonua,Piʻihonua,active,606,19.7064059,-155.1873737,hawaii,Pacific/Honolulu,2023-12-07T00:35:00.000Z,12,Hilo,0.1417301038062283,0.0177777777777777,-0.0157477893118031,-0.1358861976163014,-0.0629911572472126,-0.0297731641676278,0.0888273740868896,-0.0842137639369473,-0.0009842368319876,-0.0517339484813533,0.1998615916955017,0.0629911572472126,-0.075355632449058,-0.0325413302575932,-0.0297731641676278,-0.0415840061514801,-0.0088581314878892,-0.1537870049980776,-0.1663360246059207,0.1537870049980776,-0.0711111111111111,0.0797231833910034,-0.0177777777777777,-0.075355632449058,-0.3278123798539023,0.035432525951557,-0.01039600153787,0.0384467512495194,-0.0415840061514801,0.1190926566705113,-0.0049826989619377,-0.0222068435217224,-0.0138408304498269,0.0711111111111111,0.0935640138408304,0.059115724721261,0.1301653210303729,0.0002460592079969,-0.2069357939254133,-0.0384467512495194,0.1301653210303729,-0.3460207612456747,0.01039600153787,0.1190926566705113,-0.16,0.059115724721261,-0.035432525951557,-6.151480199923106e-05,0.035432525951557,0.0297731641676278,-0.17279507881584,-0.1301653210303729,0.0553633217993079,0.2519646289888504,0.1085121107266436,-0.3014225297962323,0.0030142252979623,-0.1034063821607074,-0.1929104190695886,-0.2519646289888504,0.0888273740868896,-0.2519646289888504,0.075355632449058,0.0138408304498269,0,1,0,0,0,0,0,0,0,0,0,0
214,Waipunalei,Waipunalei,active,1654,19.9090639,-155.332875,hawaii,Pacific/Honolulu,2024-09-23T15:05:00.000Z,12,Hilo,0.1034063821607074,0.0297731641676278,0.0246059207996924,0.0629911572472126,-0.0984236831987697,-0.0088581314878892,0.1663360246059207,-0.0629911572472126,0.1085121107266436,-0.1417301038062283,0.0629911572472126,-0.0984236831987697,-0.1929104190695886,-0.0138408304498269,0.0271280276816609,0.0384467512495194,-0.2141330257593233,-0.0246059207996924,-0.0711111111111111,-0.0177777777777777,0.0088581314878892,-0.0842137639369473,0.1301653210303729,-0.0448442906574394,-0.1417301038062283,0.0888273740868896,-0.0669896193771626,-0.1034063821607074,-0.0842137639369473,0.1085121107266436,-0.1085121107266436,0.16,-0.1537870049980776,0.0711111111111111,-0.01039600153787,0.0157477893118031,0.0984236831987697,-0.1137408688965782,-0.3014225297962323,0.0088581314878892,0.2599000384467512,-0.2141330257593233,-0.1417301038062283,-0.0711111111111111,-0.1085121107266436,0.0711111111111111,0.0120569011918492,-0.16,-0.1245674740484429,-0.1537870049980776,0.075355632449058,0.0415840061514801,0.0271280276816609,0.1301653210303729,0.01039600153787,-0.2599000384467512,0.1663360246059207,0.0888273740868896,-0.1301653210303729,-0.3368550557477893,0.1085121107266436,-0.0271280276816609,0.1085121107266436,-0.186082276047674,0,1,0,0,0,0,0,0,0,0,0,0
221,Kaluamakani,Kaluamakani,active,1880,19.9153271,-155.5002897,hawaii,Pacific/Honolulu,2024-06-10T23:40:00.000Z,8,Windward Kohala,-0.0074432910419069,-0.0297731641676278,0.0222068435217224,0.0984236831987697,-0.1137408688965782,-0.0888273740868896,0.0553633217993079,-0.0888273740868896,0.1137408688965782,-0.0669896193771626,0.1034063821607074,-0.2519646289888504,-0.16,-0.0448442906574394,0.059115724721261,-0.0415840061514801,-0.16,0.1417301038062283,-0.0448442906574394,-0.1476970396001538,-0.0888273740868896,-0.0482276047673971,0.0888273740868896,-0.0935640138408304,-0.1301653210303729,0.0517339484813533,0.1476970396001538,-0.1245674740484429,-0.2141330257593233,0.059115724721261,0.0088581314878892,0.1190926566705113,-0.0022145328719723,0.0074432910419069,0.0177777777777777,-0.0482276047673971,0.186082276047674,-0.0711111111111111,-0.1998615916955017,0.1793771626297577,0.1793771626297577,-0.2364628988850442,-0.2599000384467512,-0.186082276047674,-0.0984236831987697,-0.1301653210303729,0.0325413302575932,-0.01039600153787,-0.0842137639369473,-0.0297731641676278,0.0935640138408304,0.0553633217993079,-0.0002460592079969,0.2599000384467512,0.0482276047673971,-0.0246059207996924,0.1537870049980776,-0.0030142252979623,-0.1417301038062283,-0.3647212610534409,0.0711111111111111,0.075355632449058,0.035432525951557,-0.0842137639369473,0,0,0,0,0,0,0,0,0,0,1,0
222,Aipalaoa,Aipalaoa,active,2039,19.8541197,-155.5915919,hawaii,Pacific/Honolulu,2024-06-13T00:15:00.000Z,10,Hawaiʻi Mauka,-0.0517339484813533,-0.035432525951557,0.075355632449058,0.0984236831987697,-0.0888273740868896,-0.0138408304498269,0.035432525951557,-0.0297731641676278,0.1417301038062283,-0.059115724721261,0.0517339484813533,-0.2441522491349481,-0.1137408688965782,-0.0482276047673971,0.1085121107266436,-0.0271280276816609,-0.16,0.0797231833910034,-0.0246059207996924,-0.1537870049980776,-0.0384467512495194,-0.059115724721261,0.1245674740484429,-0.1085121107266436,-0.1476970396001538,0.0553633217993079,0.1663360246059207,-0.0842137639369473,-0.1929104190695886,0.0384467512495194,0.0325413302575932,0.1190926566705113,-0.0448442906574394,-0.0797231833910034,0.0384467512495194,-0.0842137639369473,0.1476970396001538,-0.0842137639369473,-0.1417301038062283,0.2364628988850442,0.1929104190695886,-0.1929104190695886,-0.2761399461745483,-0.186082276047674,-0.075355632449058,-0.1417301038062283,0.0297731641676278,-0.0177777777777777,-0.1137408688965782,-0.1793771626297577,0.075355632449058,0.1301653210303729,0.0448442906574394,0.2844444444444444,0.0711111111111111,0.01039600153787,0.1190926566705113,0.0482276047673971,-0.17279507881584,-0.3188927335640138,-0.0297731641676278,0.0888273740868896,0.0297731641676278,-0.0797231833910034,1,0,0,0,0,0,0,0,0,0,0,0
231,Kaiholena,Kaiholena,active,631,19.16877,-155.57035,hawaii,Pacific/Honolulu,2023-02-02T20:35:00.000Z,11,Kaʻu,-0.0157477893118031,-0.059115724721261,0.0120569011918492,-0.0711111111111111,-0.1137408688965782,-0.0984236831987697,0.1929104190695886,0.0888273740868896,0.01039600153787,-0.0669896193771626,-0.0935640138408304,0.0517339484813533,-0.1476970396001538,-0.0199307958477508,-0.0271280276816609,0.0935640138408304,-0.2441522491349481,0.17279507881584,-0.0120569011918492,0.1034063821607074,-0.0553633217993079,0.0517339484813533,-0.0138408304498269,-0.0711111111111111,-0.1476970396001538,0.0517339484813533,0.0797231833910034,-0.0120569011918492,-0.2214532871972318,0.075355632449058,-0.1417301038062283,-0.01039600153787,-0.1301653210303729,0.16,-0.0629911572472126,0.0842137639369473,0.2679584775086506,-0.1537870049980776,-0.2069357939254133,0.0842137639369473,0.2141330257593233,-0.2679584775086506,-0.0935640138408304,-0.0297731641676278,-0.1537870049980776,0.0039369473279507,-0.0888273740868896,-0.1137408688965782,-0.0797231833910034,0.0157477893118031,0.0246059207996924,0.0553633217993079,0.075355632449058,0.0842137639369473,0.0297731641676278,-0.0669896193771626,0.0984236831987697,0.1245674740484429,-0.2679584775086506,-0.2679584775086506,0.1301653210303729,-0.1929104190695886,-0.1034063821607074,-0.16,0,0,1,0,0,0,0,0,0,0,0,0
241,Keahuolu,Keahuolū,active,537,19.668669,-155.957474,hawaii,Pacific/Honolulu,2023-12-05T22:40:00.000Z,9,Kona,0.0935640138408304,0.0015378700499807,0.0415840061514801,-0.2141330257593233,-0.0797231833910034,-0.0448442906574394,0.1476970396001538,-0.0177777777777777,0.0842137639369473,-0.0074432910419069,0.1537870049980776,0.0629911572472126,-0.059115724721261,0.0061514801999231,-0.059115724721261,0.0384467512495194,-0.1301653210303729,0.0177777777777777,-0.16,0.0061514801999231,-0.1358861976163014,0.17279507881584,-0.0553633217993079,-0.1476970396001538,-0.2599000384467512,0.0482276047673971,-0.0271280276816609,0.1301653210303729,-0.1034063821607074,0.17279507881584,-0.0415840061514801,-0.01039600153787,-0.1245674740484429,0.1663360246059207,-0.0271280276816609,0.0039369473279507,0.1663360246059207,0.0157477893118031,-0.2069357939254133,-0.0009842368319876,0.2441522491349481,-0.3188927335640138,0.0325413302575932,0.0553633217993079,-0.186082276047674,-0.0711111111111111,-0.1476970396001538,-0.0271280276816609,0.1137408688965782,-0.0669896193771626,-0.0517339484813533,-0.0935640138408304,0.1476970396001538,0.186082276047674,-0.0039369473279507,-0.1929104190695886,0.0448442906574394,-0.0888273740868896,-0.2214532871972318,-0.2214532871972318,0.0271280276816609,-0.2069357939254133,0.0448442906574394,-0.0797231833910034,0,0,0,1,0,0,0,0,0,0,0,0
